;Category;Image_link;Discount_icon_text;Item_name;Item_discount_time;Discount_shop_size;Item_price_euro;Item_price_cents;Item_price_before;Discount_facilitator
131;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88b630a9.png;;Šokoladinis batonėlis CADBURY DAIRY MILK, 3 rūšių, 45 g;Iki 03.04;0;0;79;;AČIŪ
132;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88b7550f.png;;Karameliniai saldainiai WERTHER’S ORIGINAL CARAMEL, 2 rūšių, 140 g;Iki 03.04;0;2;49;;AČIŪ
133;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88b3c1b8.png;;Karameliniai spraginti kukurūzai WERTHER’S ORIGINAL, 2 rūšių, 140 g;Iki 03.04;0;2;99;;AČIŪ
134;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88ad0d5b.png;;Šokoladiniai saldainiai CADBURY, 3 rūšių, 110 g;Iki 03.04;0;2;49;;AČIŪ
135;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88b14f66.png;;"Lazdelės su sausainių; braškių skonio glaistu POCKY, 2 rūšių, 40–45 g";Iki 03.04;2;1;99;;AČIŪ
136;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88b269be.png;;Dražė M&M’S CHOCO skardinėje dėžutėje, 3 rūšių, 200 g;Iki 03.04;0;6;99;;AČIŪ
137;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88b86f4b.png;;Šokoladiniai krepšeliai su žemės riešutų kremu REESE’S MINIS, 70 g;Iki 03.04;0;1;69;;AČIŪ
138;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88ae2b60.png;;Guminukai dėžutėje HARIBO GOLDBEARS, 450 g;Iki 03.04;0;4;99;;AČIŪ
139;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88b4f42c.png;;Guminukai SKITTLES SQUISHY CLOUDZ, 2 rūšių, 94 g;Iki 03.04;0;1;69;;AČIŪ
140;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88b034c3.png;;"Sausainiai MILKY WAY; MARS SECRET CENTRE, 2 rūšių, 108–132 g";Iki 03.04;2;1;89;;AČIŪ
141;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c0fdced4e2d.png;;Tepamasis kremas NUTELLA su lazdynų riešutais ir kakava, 600 g;Iki 03.04;0;4;49;;AČIŪ
142;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88d10a2d.png;;Sausainiai MALTESERS BISCUITS, 110 g;Iki 03.04;0;1;89;;AČIŪ
143;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88cd6eee.png;;Vafliukai KINDER HAPPY HIPPO, 2 rūšių, 104 g;Iki 03.04;0;1;99;;AČIŪ
144;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88cc3d08.png;;Sausainiai KINDER DUO, 150 g;Iki 03.04;0;2;79;;AČIŪ
145;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88d28ecf.png;;Šokoladas KINDER CHOCOLATE, 200 g;Iki 03.04;2;2;49;;AČIŪ
146;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88cb17bd.png;;Šokoladinis batonėlis KINDER CARDS, 128 g;Iki 03.04;2;2;79;;AČIŪ
147;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88c9f158.png;;Traškūs vafliai JULES DESTROOPER, 3 rūšių, 100 g;Iki 03.04;0;2;29;;AČIŪ
148;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88c891d6.png;;Pieninis šokoladas MILKA MMMAX, 3 rūšių, 300 g;Iki 03.04;0;2;69;;AČIŪ
149;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88d57ddd.png;;Šokoladas RITTER SPORT, 3 rūšių, 300 g;Iki 03.04;2;1;29;;AČIŪ
150;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88d420a0.png;;Juodasis šokoladas LINDT EXCELLENCE, 2 rūšių, 100 g;Iki 03.04;0;2;19;;AČIŪ
151;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88ce9920.png;;MCVITIES sausainiai MINI ROLLS, 2 rūšių, 109 g;Iki 03.04;0;1;79;;AČIŪ
152;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88dac932.png;;Sausainiai FAZER DOMINO, 2 rūšių, 175 g;Iki 03.04;2;1;59;;AČIŪ
153;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88d9901c.png;;"Sausainiai ST MICHEL DOOMINO su lazdynų riešutais; šokoladu, 2 rūšių, 180 g";Iki 03.04;2;2;89;;AČIŪ
154;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88d7114f.png;;Sausainiai BONNE MAMAN su įdaru, 3 rūšių, 125–135 g;Iki 03.04;2;1;99;;AČIŪ
155;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88d85358.png;;Vaflinis batonėlis KINDER BUENO, 43 g;Iki 03.04;0;0;69;;AČIŪ
156;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88a973dd.png;;Sausainiai KINDER CARDS, 77 g;Iki 03.04;0;2;39;;AČIŪ
157;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88a5fcfc.png;;Sausainiai NUTELLA BISCUITS, 193 g;Iki 03.04;2;3;19;;AČIŪ
158;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88aa82b0.png;;Prancūziški keksiukai MADELEINES, 2 rūšių, 175 g;Iki 03.04;2;1;99;;AČIŪ
159;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88ab9a91.png;;Sausainiai OREO, 3 rūšių, 170–246 g;Iki 03.04;0;1;79;;AČIŪ
160;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88a713c4.png;;Sausainiai su įdaru HIT, 3 rūšių, 220 g;Iki 03.04;2;1;65;;AČIŪ
161;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88a3bbde.png;;Sausainiai FAZER MOOMIN, 175 g;Iki 03.04;2;1;69;;AČIŪ
162;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88a4dd2e.png;;Žemės riešutų kremas WELL DONE, 2 rūšių, 300 g;Iki 03.04;0;2;19;;AČIŪ
163;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88a28da5.png;;Guminukai ZOZOLE, 2 pak. × 75 g;Iki 03.04;2;0;99;;
164;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c1c88a83965.png;;Guminukai WELL DONE, 3 rūšių, 35 g;Iki 03.04;0;0;79;;AČIŪ
165;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c0fca621a25.png;-21%;Medaus pyragas, fasuotas, 350 g;Iki 02.12;0;2;79;3,55;
166;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c0fca442e1c.png;;Karamelės BONBONITA FRUITS, sveriamos, 1 kg;Iki 02.12;0;2;99;;AČIŪ
167;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c0fca3bcaea.png;;Vafliniai saldainiai FORTŪNA, sveriami, 1 kg;Iki 02.12;0;5;59;;AČIŪ
168;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c0fca3cf885.png;;Saldainiai PAUKŠČIŲ PIENAS, sveriami, 1 kg;Iki 02.12;0;7;69;;AČIŪ
169;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c0fca4d3738.png;;Saldainiai RAFFAELLO, 150 g;Iki 02.12;0;2;99;;AČIŪ
170;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c0fca4bdcef.png;;"Juodasis; pieninis šokoladas PERGALĖ, 3 rūšių, 200 g";Iki 02.12;0;2;99;;AČIŪ
171;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c0fca4763f8.png;;Šokoladas ROSHEN, 3 rūšių, 80 g;Iki 02.12;0;0;79;;AČIŪ
172;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c0fca4e64b7.png;;Šokoladinis batonėlis SNICKERS, 50 g;Iki 02.12;0;0;59;;AČIŪ
173;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c0fcb66c2c8.png;;Pieninio šokolado batonėlis GEISHA FAZER, 37 g;Iki 02.12;0;0;59;;AČIŪ
174;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c0fcb12f399.png;-30%;Produkcijai KIDDY;Iki 02.12;0;;;;
175;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c0fcafddb76.png;;Sausainiai SELGA su lazdynų riešutų įdaru, 205 g;Iki 02.12;2;1;79;;AČIŪ
176;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c0fcb0e20a0.png;;Vafliai ROSHEN, 3 rūšių, 216 g;Iki 02.12;0;1;25;;AČIŪ
177;Saldumynai;https://offers.maxima.lt/media/MarketingOffer/65c0fcb028a81.png;;Raguolis 7 DAYS, 3 rūšių, 60 g;Iki 02.12;0;0;65;;AČIŪ
178;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcbc9f4d2.png;-31%;PANEVĖŽIO cukrus PLIUS, 1 kg;Iki 02.12;0;0;89;1,29;
179;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fdcde2bf7.png;;Greitai paruošiami makaronai REEVA, 3 rūšių, 60 g;Iki 03.04;0;0;29;;AČIŪ
180;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fdcdced36.png;;Ypač grynas alyvuogių aliejus BASSO, 500 ml;Iki 03.04;0;5;99;;AČIŪ
181;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fdce23f38.png;;Dribsniai NESTLÉ, 2 rūšių, 375-400 g;Iki 03.04;0;1;99;;AČIŪ
182;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fdce7a44c.png;;Kepintos ir sūdytos pistacijos ARIMEX PREMIUM, 250 g;Iki 03.04;0;3;49;;AČIŪ
183;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fdcee6375.png;;Bulvių traškučiai ESTRELLA, 2 rūšių, 180 g;Iki 03.04;0;1;49;;AČIŪ
184;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c1c88c6c2e9.png;;"Traškučiai TAKIS NITRO; DRAGON SWEET CHILI, 2 rūšių, 92 g";Iki 03.04;2;2;99;;AČIŪ
185;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c1c88c3bd75.png;;"Traškučiai TAKIS FUEGO; VOLCANO, 2 rūšių, 100 g";Iki 03.04;0;2;99;;AČIŪ
186;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c1c88bf1f28.png;;Kukurūzų traškučiai HERR’S, 3 rūšių, 113 g;Iki 03.04;2;2;59;;AČIŪ
187;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c1c88c539f2.png;;Kukurūzų užkandis CHEETOS, 2 rūšių, 145–165 g;Iki 03.04;0;1;55;;AČIŪ
188;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c1c88c1134f.png;;Kukurūzų užkandis LAY’S BUGLES, 2 rūšių, 110 g;Iki 03.04;2;1;29;;AČIŪ
189;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c1c88c240b2.png;;Krekeriai RITZ ORIGINAL, 200 g;Iki 03.04;0;1;99;;AČIŪ
190;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c1c88bb358a.png;;"Krekeriai TUC; TUC MINI, 3 rūšių, 100 g";Iki 03.04;0;1;29;;AČIŪ
191;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fca60d43f.png;-15%;Susukta pica su kumpiu XXL, 250 g;Iki 02.12;0;1;65;1,95;
192;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcb47b930.png;-24%;Baltyminis batonėlis GRENADE, 3 rūšių, 60 g;Iki 02.12;2;2;49;3,29;
193;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcb422177.png;-30%;Sausiems pusryčiams ir dribsniams BONA VITA;Iki 02.12;0;;;;
194;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcb4db7cc.png;;Kakavos skonio sausi pusryčių dribsniai NESTLÉ KITKAT, 330 g;Iki 02.12;0;3;19;;AČIŪ
195;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcba159e1.png;-30%;Greitai paruošiama avižinių dribsnių košė ACTIVUS, 3 rūšių, 270–300 g;Iki 02.12;0;1;79;2,59;
196;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcbac0813.png;-20%;Plikyti ryžiai WELL DONE, 800 g;Iki 02.12;0;1;19;1,49;
197;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcba59182.png;;Grikių kruopos GALINTA, 800 g;Iki 02.12;0;1;99;;AČIŪ
198;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcbb1424f.png;-50%;Bolivinės balandos WELL DONE, 400 g;Iki 02.12;2;1;49;2,99;
199;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcbb3621a.png;;Kvietiniai miltai MALSENA, a. r., 550 D, 2 kg;Iki 02.12;0;1;59;;AČIŪ
200;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcb9e68b7.png;;Miltinis mišinys MALSENA CONFETTI blynams kepti, 370 g;Iki 02.12;0;1;39;;AČIŪ
201;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcba9e2f5.png;;Makaronai MALSENA, 3 rūšių, 400 g;Iki 02.12;2;0;69;;AČIŪ
202;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcbae4afe.png;;Greitai paruošiami makaronai SUN YAN, 3 rūšių, 65 g;Iki 02.12;0;0;79;;AČIŪ
203;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcba7aaae.png;-40%;Perkant 2 ar daugiau ruošinių MAGGI, taikoma 40 % nuolaida.;Iki 02.12;0;;;;
204;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcba36986.png;-20%;Maistinė soda PAGALBININKAS RUOŠIANT MAISTĄ, 400 g;Iki 02.12;0;0;79;0,99;
205;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcc0cdcb9.png;;Žėlė KLINGAI be pridėtinio cukraus, 3 rūšių, 95 g;Iki 02.12;2;0;99;;AČIŪ
206;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcc0a11f4.png;-30%;Prieskoniams VEGETA;Iki 02.12;0;;;;
207;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcc14ee6a.png;-44%;Rapsų aliejus WELL DONE, 1 l;Iki 02.12;0;1;49;2,69;
208;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcc053942.png;;Saulėgrąžų aliejus FLORIOL, 1 l;Iki 02.12;0;1;69;;AČIŪ
209;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcc07bd87.png;-31%;Ypač grynas alyvuogių aliejus SPARTA GROVES, 750 ml;Iki 02.12;2;9;99;14,69;
210;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcc1010af.png;;Aitrusis saldžiarūgštis padažas BUGA’S, 820 ml;Iki 02.12;2;3;19;;AČIŪ
211;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcc12796c.png;;Tortilijos CRIPSY CHIPS, 320 g;Iki 02.12;0;0;89;;AČIŪ
212;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcc02c359.png;;Majonezinis padažas WOWMAMA, 3 rūšių, 430–450 g;Iki 02.12;0;1;65;;AČIŪ
213;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcc1757a7.png;;Kečupas HEINZ, 700 g;Iki 02.12;0;3;29;;AČIŪ
214;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fca24506e.png;;Kečupas MAGGI, 560 g;Iki 02.12;2;2;19;;AČIŪ
215;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fca2e0a92.png;;KĖDAINIŲ KONSERVŲ FABRIKO pomidorų padažas BE KONSERVANTŲ, 500 g;Iki 02.12;0;1;45;;AČIŪ
216;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fca338120.png;;"Garuose ruošti avinžirniai; pupelės BONDUELLE, 3 rūšių, 310–430 g";Iki 02.12;2;1;49;;AČIŪ
217;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fca2bc144.png;;"Pievagrybiai WELL DONE marinate; sūryme, 3 rūšių, 320 g";Iki 02.12;0;1;49;;AČIŪ
218;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fca34dd9b.png;;"Juodosios; žaliosios alyvuogės FEUDO VERDE, 3 rūšių, 300 g";Iki 02.12;2;1;25;;AČIŪ
219;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcb7f0c72.png;;Traškus užkandis PRINGLES, 3 rūšių, 165 g;Iki 02.12;0;2;25;;AČIŪ
220;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcb746bfa.png;;Bulvių traškučiai TAFFEL, 3 rūšių, 130 g;Iki 02.12;0;1;59;;AČIŪ
221;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcb769b0d.png;;Bulvių traškučiai ESTRELLA OVEN, 2 rūšių, 125 g;Iki 02.12;2;1;75;;AČIŪ
222;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcb7cce85.png;;Traškus užkandis ESTRELLA, 3 rūšių, 110 g;Iki 02.12;0;1;59;;AČIŪ
223;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcb996f72.png;;Žemės riešutai apvalkale ESTRELLA CRISPERS, 3 rūšių, 140 g;Iki 02.12;2;1;19;;AČIŪ
224;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcb90f1e5.png;;Anakardžiai ARIMEX, 100 g;Iki 02.12;0;1;65;;AČIŪ
225;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcb838a73.png;-40%;Džiovintos slyvos SUNNY FRUTOWN, 300 g;Iki 02.12;0;1;59;2,69;
226;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcb8ac9b9.png;;Džiovinti mangų griežinėliai THE BEST OF ARIMEX, 200 g;Iki 02.12;0;5;25;;AČIŪ
227;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcabaa6b0.png;;Šaltyje džiovinti vaisiai SUMMMER, 3 rūšių, 11 g;Iki 02.12;2;1;39;;AČIŪ
228;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcabdac0d.png;;Traškučiai PIZZETTA, 3 rūšių, 70 g;Iki 02.12;2;1;49;;AČIŪ
229;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcab58fe5.png;;Traškios duonos riekelės JORĖ su saulėgrąžomis, 300 g;Iki 02.12;0;2;09;;AČIŪ
230;Bakalėja;https://offers.maxima.lt/media/MarketingOffer/65c0fcac09d80.png;;Spraginti karamelizuoti kukurūzai ALIS CO, 200 g;Iki 02.12;0;1;29;;AČIŪ
231;Konservuotas maistas;https://offers.maxima.lt/media/MarketingOffer/65c0fcbb8c393.png;-40%;KĖDAINIŲ KONSERVŲ FABRIKO konservuotoms daržovėms, uogienėms ir džemams;Iki 02.12;0;;;;
232;Konservuotas maistas;https://offers.maxima.lt/media/MarketingOffer/65c0fca2ce587.png;;"Konservuoti smulkinti; lupti pomidorai MUTTI, 2 rūšių, 400 g";Iki 02.12;0;1;35;;AČIŪ
233;Kava, kakava, arbata;https://offers.maxima.lt/media/MarketingOffer/65bcb3c211cc1.png;2 vnt. už;Tirpiosios kavos gėrimas NESCAFÉ, 2 pak. × 1 maiš. (10 vnt.);Iki 02.12;0;3;39;;Tik Su Programele
234;Kava, kakava, arbata;https://offers.maxima.lt/media/MarketingOffer/65c0fdcec3ea2.png;;Kavos kapsulės AROMA GOLD, 3 rūšių, 1 dėž. (16 vnt.);Iki 03.04;0;4;19;;AČIŪ
235;Kava, kakava, arbata;https://offers.maxima.lt/media/MarketingOffer/65c0fdce8db2c.png;;Arbata LIPTON, 3 rūšių, 1 dėž. (20 vnt.);Iki 03.04;0;1;79;;AČIŪ
236;Kava, kakava, arbata;https://offers.maxima.lt/media/MarketingOffer/65c1c889e4e6d.png;;Gazuotas gaivusis gėrimas CHUPA CHUPS, 3 rūšių, 345 ml;Iki 03.04;2;0;99;;AČIŪ
237;Kava, kakava, arbata;https://offers.maxima.lt/media/MarketingOffer/65c1c88b9e874.png;;"Gazuotas gaivusis gėrimas COCA-COLA CHERRY; CHERRY VANILLA, 2 rūšių, 330–355 ml";Iki 03.04;0;0;99;;AČIŪ
238;Kava, kakava, arbata;https://offers.maxima.lt/media/MarketingOffer/65c1c88bdbb3a.png;;Gazuotas gaivusis gėrimas FANTA, 3 rūšių, 335 ml;Iki 03.04;0;0;99;;AČIŪ
239;Kava, kakava, arbata;https://offers.maxima.lt/media/MarketingOffer/65c0fca361a30.png;;Malta kava AROMA GOLD, 2 rūšių, 250 g;Iki 02.12;0;4;49;;AČIŪ
240;Kava, kakava, arbata;https://offers.maxima.lt/media/MarketingOffer/65c0fca373f43.png;;Malta kava JACOBS SELECTION CREMA ITALIANO, 500 g;Iki 02.12;2;4;79;;AČIŪ
241;Kava, kakava, arbata;https://offers.maxima.lt/media/MarketingOffer/65c0fca321f01.png;;Malta kava DALLMAYR PRODOMO, 500 g;Iki 02.12;0;5;89;;AČIŪ
242;Kava, kakava, arbata;https://offers.maxima.lt/media/MarketingOffer/65c0fca2f1990.png;-40%;Kavai PELLINI;Iki 02.12;0;;;;
243;Kava, kakava, arbata;https://offers.maxima.lt/media/MarketingOffer/65c0fca311362.png;;Kavos pupelės MERRILD, 2 rūšių, 1 kg;Iki 02.12;0;10;99;;AČIŪ
244;Kava, kakava, arbata;https://offers.maxima.lt/media/MarketingOffer/65c0fca3f1810.png;;Kavos pupelės ESPRESSO ITALIANO, 2 rūšių, 1 kg;Iki 02.12;0;10;99;;AČIŪ
245;Kava, kakava, arbata;https://offers.maxima.lt/media/MarketingOffer/65c0fca41ec10.png;;Kavos pupelės LAVAZZA, 2 rūšių, 1 kg;Iki 02.12;0;14;99;;AČIŪ
246;Kava, kakava, arbata;https://offers.maxima.lt/media/MarketingOffer/65c0fca43038a.png;-30%;Tirpiajai kavai, kavos gėrimams ir kavos kapsulėms JACOBS;Iki 02.12;0;;;;
247;Kava, kakava, arbata;https://offers.maxima.lt/media/MarketingOffer/65c0fca40d93a.png;5 vnt. už;Tirpiosios kavos gėrimas NESCAFÉ, 6 rūšių, 5 pak. × 8–17 g;Iki 02.12;0;0;99;;
248;Kava, kakava, arbata;https://offers.maxima.lt/media/MarketingOffer/65c0fca391406.png;-30%;Arbatai PRESTO;Iki 02.12;0;;;;
249;Kava, kakava, arbata;https://offers.maxima.lt/media/MarketingOffer/65c0fca3df69c.png;-30%;Arbatai AROMA TEA;Iki 02.12;2;;;;
250;Kava, kakava, arbata;https://offers.maxima.lt/media/MarketingOffer/65c0fca3a91f4.png;;Arbata LOYD, 3 rūšių, 1 dėž. (20 vnt.);Iki 02.12;0;1;79;;AČIŪ
251;Gėrimai;https://offers.maxima.lt/media/MarketingOffer/65bcb3c229f3d.png;1+1;Energinis gėrimas CULT ORIGINAL, 2 skard. X 500 ml;Iki 02.12;0;1;39;;Tik Su Programele
252;Gėrimai;https://offers.maxima.lt/media/MarketingOffer/65c0fdcf1dc30.png;;Vaisių gėrimas TYMBARK, 3 rūšių, 1 l;Iki 03.04;0;0;79;;AČIŪ
253;Gėrimai;https://offers.maxima.lt/media/MarketingOffer/65c0fdceaf493.png;4 vnt. už;"Gazuotas gėrimas PEPSI; PEPSI MAX; MIRINDA; 7UP, 4 rūšių, 4 but. × 500 ml";Iki 03.04;0;1;89;;
254;Gėrimai;https://offers.maxima.lt/media/MarketingOffer/65c0fcb0ab416.png;;Negazuotas mineralinis vanduo VITEL, 1,5 l;Iki 02.12;0;1;29;;AČIŪ
255;Gėrimai;https://offers.maxima.lt/media/MarketingOffer/65c0fcb08f6e7.png;;"Natūralus mineralinis; stalo vanduo RASA LIGHT, 3 rūšių, 1,5 l";Iki 02.12;2;0;39;;AČIŪ
256;Gėrimai;https://offers.maxima.lt/media/MarketingOffer/65c0fcb10af22.png;;Lengvai gazuotas stalo vanduo AKVILĖ, 3 rūšių, 1,5 l;Iki 02.12;2;0;39;;AČIŪ
257;Gėrimai;https://offers.maxima.lt/media/MarketingOffer/65c0fcb049db6.png;-30%;Sultims, sulčių gėrimams ir nektarams PFANNER;Iki 02.12;0;;;;
258;Gėrimai;https://offers.maxima.lt/media/MarketingOffer/65c0fcb0c5778.png;;Apelsinų sultys TYMBARK, 1 l;Iki 02.12;0;1;60;;AČIŪ
259;Gėrimai;https://offers.maxima.lt/media/MarketingOffer/65c0fcb00b781.png;;Sultys WELL DONE, 3 l;Iki 02.12;2;2;99;;AČIŪ
260;Gėrimai;https://offers.maxima.lt/media/MarketingOffer/65c0fcb7ad2c6.png;;Beržų sula MAGNUM, 750 ml;Iki 02.12;2;1;45;;AČIŪ
261;Gėrimai;https://offers.maxima.lt/media/MarketingOffer/65c0fcb6bae2e.png;;Gazuotas gėrimas NJOY, 1,5 l;Iki 02.12;2;1;09;;AČIŪ
262;Gėrimai;https://offers.maxima.lt/media/MarketingOffer/65c0fcb78dee9.png;;Gazuotas gėrimas PEPSI, 2 l;Iki 02.12;0;1;69;;AČIŪ
263;Gėrimai;https://offers.maxima.lt/media/MarketingOffer/65c0fcb725f48.png;;TAURO gira, 1,5 l;Iki 02.12;0;1;19;;AČIŪ
264;Gėrimai;https://offers.maxima.lt/media/MarketingOffer/65c0fcb6da368.png;;Energinis gėrimas RED BULL, 3 rūšių, 250 ml;Iki 02.12;0;1;09;;AČIŪ
265;Gėrimai;https://offers.maxima.lt/media/MarketingOffer/65c0fcb7058ce.png;;Nealkoholinis UTENOS alaus kokteilis RADLER, 3 rūšių, 500 ml;Iki 02.12;0;0;99;;AČIŪ
266;Kūdikių ir vaikų prekės;https://offers.maxima.lt/media/MarketingOffer/65c0fca221935.png;-30%;"Sauskelnės-kelnaitės PAMPERS PANTS PAW PATROL, 3 rūšių,, 1 pak. (72; 66; 60 vnt.)";Iki 02.12;0;20;99;29,99;
267;Kūdikių ir vaikų prekės;https://offers.maxima.lt/media/MarketingOffer/65c0fca20b368.png;;Pieniška grūdų košė MILUPA, 3 rūšių, 250 g;Iki 02.12;0;2;79;;AČIŪ
268;Kūdikių ir vaikų prekės;https://offers.maxima.lt/media/MarketingOffer/65c0fca27f4af.png;;Vaikiška kosmetikos priemonė BUBCHEN, 3 rūšių, 230 ml;Iki 02.12;2;2;89;;AČIŪ
269;Prekės gyvūnams;https://offers.maxima.lt/media/MarketingOffer/65c0fdce9ed5d.png;;Konservuotas kačių ėdalas WHISKAS, 3 rūšių, 1 pak. (4 vnt. × 85 g);Iki 03.04;0;1;39;;AČIŪ
270;Prekės gyvūnams;https://offers.maxima.lt/media/MarketingOffer/65c0fca2a1640.png;-35%;Šunų ėdalui ir skanėstams PEDIGREE;Iki 02.12;0;;;;
271;Prekės gyvūnams;https://offers.maxima.lt/media/MarketingOffer/65c0fca257593.png;;Sausas kačių ėdalas FRISKIES, 3 rūšių, 1 kg;Iki 02.12;0;3;19;;AČIŪ
